Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
1755,111111428970000000,222222514320000000,11111111111111414080000000,111111435620000000,222222505230000000,222222571880000000,111111442470000000,111111394060000000
1756,111111428970000000,222222514320000000,11111111111111414080000000,111111435620000000,222222505230000000,222222571190000000,111111442110000000,111111394060000000
1757,111111428970000000,222222514320000000,11111111111111414080000000,111111435620000000,222222505230000000,222222570360000000,111111442110000000,111111394060000000
1758,111111428700000000,222222514320000000,11111111111111413990000000,111111435620000000,222222505230000000,222222570330000000,111111442110000000,111111393260000000
1759,111111428700000000,222222514320000000,11111111111111413990000000,111111435620000000,222222505230000000,222222570330000000,111111442110000000,111111393260000000
1760,111111429680000000,222222514320000000,11111111111111413900000000,111111435620000000,222222505230000000,222222570330000000,111111442110000000,111111393120000000
1761,111111428490000000,222222514320000000,11111111111111413900000000,111111435620000000,222222505220000000,222222570330000000,111111442110000000,111111393120000000
1762,111111428490000000,222222514320000000,11111111111111413900000000,111111435620000000,222222505230000000,222222570330000000,111111442330000000,111111393120000000
1763,111111428490000000,222222514090000000,11111111111111413900000000,111111435620000000,222222505140000000,222222570330000000,111111442100000000,111111393120000000
1764,111111428490000000,222222514090000000,11111111111111413900000000,111111435620000000,222222505140000000,222222570420000000,111111442100000000,111111392770000000
1765,111111428490000000,222222513890000000,11111111111111413670000000,111111435470000000,222222504160000000,222222569670000000,111111442050000000,111111392770000000
1766,111111428490000000,222222514010000000,11111111111111413670000000,111111435470000000,222222504270000000,222222569670000000,111111441140000000,111111392770000000
1767,111111427970000000,222222513890000000,11111111111111413670000000,111111435000000000,222222504050000000,222222568360000000,111111441140000000,111111392770000000
1768,111111427820000000,222222514010000000,11111111111111413670000000,111111433910000000,222222504050000000,222222568270000000,111111441140000000,111111392770000000
1769,111111427820000000,222222513650000000,11111111111111413670000000,111111433610000000,222222502820000000,222222568270000000,111111441140000000,111111392770000000
1770,111111427820000000,222222513590000000,11111111111111413670000000,111111433610000000,222222501620000000,222222568270000000,111111441140000000,111111392760000000
1771,111111427820000000,222222513590000000,11111111111111413670000000,111111433610000000,222222501620000000,222222568270000000,111111427820000000,111111392760000000
1772,111111427820000000,222222512530000000,11111111111111413800000000,111111433610000000,222222501620000000,222222568270000000,111111427820000000,111111392760000000
1773,111111427820000000,222222512530000000,11111111111111412550000000,111111433610000000,222222501200000000,222222568270000000,111111427820000000,111111392760000000
1774,111111427820000000,222222512470000000,11111111111111412120000000,111111433610000000,222222501200000000,222222567280000000,111111427820000000,111111392760000000
1775,111111427820000000,222222511290000000,11111111111111412040000000,111111433610000000,222222501200000000,222222567280000000,111111427820000000,111111392760000000
1776,111111426840000000,222222509870000000,11111111111111412040000000,111111433610000000,222222501200000000,222222567160000000,111111428060000000,111111391550000000
1777,111111426840000000,222222509870000000,11111111111111412040000000,111111433610000000,222222499650000000,222222558290000000,111111427620000000,111111391550000000
1778,111111425570000000,222222509870000000,11111111111111412040000000,111111432690000000,222222499650000000,222222558140000000,111111427620000000,111111391550000000
1779,111111425570000000,222222509870000000,11111111111111412040000000,111111432150000000,222222499640000000,222222558140000000,111111427420000000,111111391550000000
1780,111111425420000000,222222509890000000,11111111111111412040000000,111111432150000000,222222499550000000,222222558140000000,111111427420000000,111111391550000000
1781,111111425420000000,222222509650000000,11111111111111412040000000,111111432040000000,222222499330000000,222222557990000000,111111427420000000,111111391550000000
1782,111111425420000000,222222509650000000,11111111111111412040000000,111111431940000000,222222499000000000,222222557900000000,111111426750000000,111111391530000000
1783,111111425420000000,222222509650000000,11111111111111410960000000,111111431940000000,222222499000000000,222222557900000000,111111426750000000,111111391530000000
1784,111111425420000000,222222509650000000,11111111111111410960000000,111111431940000000,222222499000000000,222222546800000000,111111426750000000,111111391530000000
1785,111111425420000000,222222509650000000,11111111111111410960000000,111111431940000000,222222499000000000,222222546800000000,111111426750000000,111111391530000000
1786,111111425300000000,222222509650000000,11111111111111410940000000,111111431940000000,222222498980000000,222222546800000000,111111425300000000,111111391530000000
1787,111111425300000000,222222509650000000,11111111111111410940000000,111111431940000000,222222498980000000,222222546800000000,111111425300000000,111111391530000000
1788,111111425300000000,222222509320000000,11111111111111410520000000,111111431940000000,222222498900000000,222222546800000000,111111425210000000,111111391530000000
1789,111111425300000000,222222509320000000,11111111111111410520000000,111111431940000000,222222498900000000,222222546800000000,111111425210000000,111111391530000000
1790,111111425300000000,222222509300000000,11111111111111410520000000,111111431940000000,222222498900000000,222222547100000000,111111425210000000,111111391530000000
1791,111111423980000000,222222509300000000,11111111111111410520000000,111111431940000000,222222498900000000,222222544710000000,111111425210000000,111111391530000000
1792,111111423880000000,222222509300000000,11111111111111410870000000,111111431940000000,222222498800000000,222222544710000000,111111425210000000,111111391660000000
1793,111111423880000000,222222509300000000,11111111111111409810000000,111111431940000000,222222498800000000,222222544710000000,111111425210000000,111111391460000000
1794,111111424120000000,222222509200000000,11111111111111409810000000,111111431820000000,222222497460000000,222222544800000000,111111425210000000,111111383560000000
1795,111111423100000000,222222509200000000,11111111111111409810000000,111111431820000000,222222497460000000,222222544700000000,111111425210000000,111111383560000000
1796,111111423100000000,222222508870000000,11111111111111409810000000,111111431820000000,222222497460000000,222222544610000000,111111425210000000,111111383560000000
1797,111111423100000000,222222508870000000,11111111111111409810000000,111111431820000000,222222497460000000,222222544610000000,111111425120000000,111111383560000000
1798,111111423100000000,222222508870000000,11111111111111409710000000,111111431820000000,222222496880000000,222222544610000000,111111425120000000,111111383560000000
1799,111111423100000000,222222508870000000,11111111111111409710000000,111111431820000000,222222496880000000,222222544610000000,111111423900000000,111111383560000000
1800,111111423100000000,222222508870000000,11111111111111409710000000,111111432780000000,222222496780000000,222222544510000000,111111423900000000,111111383560000000
1801,111111423100000000,222222508870000000,11111111111111408790000000,111111430400000000,222222496780000000,222222544510000000,111111423900000000,111111383560000000
1802,111111423100000000,222222508870000000,11111111111111408790000000,111111430400000000,222222496780000000,222222544510000000,111111423900000000,111111383560000000
1803,111111423100000000,222222508870000000,11111111111111408790000000,111111430310000000,222222496780000000,222222544510000000,111111423470000000,111111383560000000
1804,111111423100000000,222222508870000000,11111111111111408790000000,111111430310000000,222222496780000000,222222543320000000,111111422170000000,111111383560000000
1805,111111423100000000,222222508870000000,11111111111111408790000000,111111430310000000,222222496780000000,222222543320000000,111111422170000000,111111383560000000
